order_id,date,product_id,product_name,category,brand,customer_id,customer_segment,region,city,state,quantity_sold,price,discount,stock_available,shipping_fee,payment_method,fulfillment_type,order_status,return_requested,rating,device_type,coupon_code,warehouse_zone,seller_notes,promo_flag
ORD50479,2024-04-15,3003,Smart Scale,Health,HealWell,CUST3011,Repeat,East,Kolkata,West Bengal,2,2465,0,86,99,COD,Marketplace,Delivered,No,3.7,Mobile,Unknown,B,Discount-driven sales,No
ORD50480,2024-04-15,1001,Wireless Mouse,Electronics,Voltix,CUST3044,VIP,South,Kochi,Karnataka,5,1800,0,147,0,Wallet,Marketplace,Delivered,No,4.8,Mobile,Unknown,D,Seasonal demand,Yes
ORD50481,2024-04-15,4005,Electric Kettle,Kitchen,HeatWave,CUST3065,VIP,North,Lucknow,Delhi,5,2180,12,86,67,Card,Direct,Delivered,No,4.5,Mobile,Unknown,B,High repeat orders,No
ORD50482,2024-04-15,2003,Sports T-Shirt,Fashion,FitWear,CUST3066,VIP,East,Patna,West Bengal,7,1955,15,211,49,Card,Marketplace,Delivered,Yes,3.8,Desktop,SAVE15,A,Stable demand,No
ORD50483,2024-04-15,1003,Gaming Headset,Electronics,VisionOne,CUST3063,New,West,Ahmedabad,Gujarat,4,2170,5,114,85,NetBanking,Direct,Delivered,No,4.1,Tablet,SAVE15,D,Stable demand,No
ORD50484,2024-04-15,2004,Travel Hoodie,Fashion,ModaCrew,CUST3067,VIP,East,Patna,West Bengal,3,2790,0,87,99,Wallet,Warehouse,Delivered,No,4.4,Tablet,MEGA5,B,Stable demand,No
ORD50485,2024-04-16,4002,Air Fryer Basket,Kitchen,ChefLine,CUST3015,Repeat,West,Vadodara,Gujarat,2,2645,5,85,49,COD,Marketplace,Delivered,No,4.5,Tablet,Unknown,B,Premium segment,No
ORD50486,2024-04-16,3002,Protein Powder,Health,NutriCore,CUST3078,Repeat,East,Kolkata,West Bengal,7,1260,0,108,67,COD,Marketplace,Delivered,Yes,4.8,Mobile,Unknown,C,Stable demand,Yes
ORD50487,2024-04-16,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST3000,New,North,Chandigarh,Delhi,5,1985,0,125,85,COD,Warehouse,Delivered,No,3.9,Mobile,FLASH30,A,Discount-driven sales,No
ORD50488,2024-04-16,3004,Resistance Band,Health,ActiveLife,CUST3025,New,East,Kolkata,West Bengal,6,1540,5,197,49,Card,Marketplace,Delivered,No,4.5,Mobile,FEST20,B,Discount-driven sales,No
ORD50489,2024-04-17,1004,Smart Watch,Electronics,TechAura,CUST3013,New,East,Guwahati,West Bengal,2,2820,10,74,103,Card,Warehouse,Delivered,Yes,4.4,Mobile,Unknown,D,High repeat orders,No
ORD50490,2024-04-17,3004,Resistance Band,Health,ActiveLife,CUST3079,New,East,Kolkata,West Bengal,6,1540,8,218,49,Wallet,Warehouse,Delivered,No,4.8,Tablet,MEGA5,D,Seasonal demand,No
ORD50491,2024-04-17,4001,Coffee Press,Kitchen,MealMint,CUST3015,New,North,Jaipur,Delhi,4,1625,0,105,99,NetBanking,Warehouse,Delivered,No,3.5,Mobile,MEGA5,A,Stable demand,No
ORD50492,2024-04-17,4003,Knife Set,Kitchen,KitchenHub,CUST3065,Repeat,South,Kochi,Karnataka,3,1810,5,138,0,UPI,Marketplace,Delivered,No,4.9,Tablet,Unknown,B,Premium segment,No
ORD50493,2024-04-17,5002,Startup Playbook,Books,BookNest,CUST3035,VIP,South,Chennai,Karnataka,6,1870,0,174,0,UPI,Marketplace,Delivered,No,3.9,Desktop,SAVE15,A,Stable demand,No
ORD50494,2024-04-18,3001,Yoga Mat,Health,FlexFit,CUST3013,New,South,Chennai,Karnataka,4,1445,10,155,0,Wallet,Warehouse,Delivered,No,4.8,Mobile,MEGA5,D,Stable demand,Yes
ORD50495,2024-04-18,3002,Protein Powder,Health,NutriCore,CUST3019,New,East,Bhubaneswar,West Bengal,5,1260,10,123,49,Card,Warehouse,Delivered,No,4.8,Tablet,Unknown,C,Discount-driven sales,No
ORD50496,2024-04-18,5004,Business Strategy,Books,BrightPages,CUST3002,New,East,Guwahati,West Bengal,7,850,12,236,0,Wallet,Marketplace,Delivered,No,3.3,Tablet,NEW10,B,Discount-driven sales,No
ORD50497,2024-04-18,5005,Exam Guide,Books,ReadSphere,CUST3077,Repeat,East,Guwahati,West Bengal,17,480,0,335,0,Card,Warehouse,Delivered,No,4.3,Mobile,Unknown,C,Premium segment,No
ORD50498,2024-04-19,5003,Programming Basics,Books,MindPress,CUST3034,New,West,Surat,Gujarat,11,665,5,294,49,Card,Warehouse,Delivered,Yes,3.8,Tablet,Unknown,C,Stable demand,No
ORD50499,2024-04-19,2004,Travel Hoodie,Fashion,ModaCrew,CUST3007,VIP,North,Chandigarh,Delhi,3,2790,8,96,99,UPI,Marketplace,Delivered,No,3.5,Mobile,SAVE15,D,Premium segment,No
ORD50500,2024-04-19,4003,Knife Set,Kitchen,KitchenHub,CUST3026,VIP,East,Bhubaneswar,West Bengal,3,1810,5,115,103,NetBanking,Warehouse,Delivered,No,4.0,Mobile,Unknown,A,Discount-driven sales,Yes
ORD50501,2024-04-19,1004,Smart Watch,Electronics,TechAura,CUST3039,New,East,Bhubaneswar,West Bengal,2,2820,5,94,0,Card,Marketplace,Delivered,No,3.5,Desktop,MEGA5,D,Discount-driven sales,Yes
ORD50502,2024-04-19,2001,Running Shoes,Fashion,SprintX,CUST3014,New,West,Rajkot,Gujarat,4,1400,0,175,85,UPI,Warehouse,Delivered,Yes,3.5,Tablet,NEW10,A,Stable demand,No
ORD50503,2024-04-20,5003,Programming Basics,Books,MindPress,CUST3019,New,North,Lucknow,Delhi,16,665,15,280,103,UPI,Direct,Delivered,No,3.4,Mobile,SAVE15,C,Stable demand,No
ORD50504,2024-04-20,1003,Gaming Headset,Electronics,VisionOne,CUST3049,New,North,Delhi,Delhi,4,2170,5,111,0,COD,Direct,Delivered,No,4.4,Tablet,SAVE15,D,Seasonal demand,No
ORD50505,2024-04-20,2002,Denim Jacket,Fashion,UrbanBeat,CUST3010,New,West,Vadodara,Gujarat,3,1770,8,109,49,Wallet,Warehouse,Delivered,No,4.3,Tablet,Unknown,B,Premium segment,No
ORD50506,2024-04-20,1005,Power Bank,Electronics,ByteCraft,CUST3009,New,East,Patna,West Bengal,6,2725,0,185,49,Card,Direct,Delivered,No,4.0,Desktop,SAVE15,A,High repeat orders,No
ORD50507,2024-04-20,4001,Coffee Press,Kitchen,MealMint,CUST3045,Repeat,South,Chennai,Karnataka,4,1625,5,105,0,NetBanking,Marketplace,Delivered,No,4.3,Tablet,Unknown,B,Seasonal demand,No
ORD50508,2024-04-21,4003,Knife Set,Kitchen,KitchenHub,CUST3000,New,North,Delhi,Delhi,3,1810,12,104,85,UPI,Marketplace,Delivered,No,4.9,Mobile,Unknown,C,Seasonal demand,Yes
ORD50509,2024-04-21,5005,Exam Guide,Books,ReadSphere,CUST3017,New,North,Jaipur,Delhi,13,480,12,288,0,Card,Marketplace,Delivered,No,4.0,Mobile,SAVE15,A,Discount-driven sales,No
ORD50510,2024-04-21,4001,Coffee Press,Kitchen,MealMint,CUST3009,New,South,Chennai,Karnataka,4,1625,0,96,0,Wallet,Marketplace,Delivered,No,4.5,Tablet,FLASH30,D,Discount-driven sales,No
ORD50511,2024-04-21,5004,Business Strategy,Books,BrightPages,CUST3004,VIP,West,Surat,Gujarat,9,850,0,170,49,Card,Direct,Delivered,No,4.0,Desktop,FLASH30,C,Seasonal demand,No
ORD50512,2024-04-21,5002,Startup Playbook,Books,BookNest,CUST3079,New,East,Bhubaneswar,West Bengal,5,1870,0,167,85,Card,Marketplace,Delivered,No,4.2,Mobile,Unknown,D,Premium segment,No
ORD50513,2024-04-21,2003,Sports T-Shirt,Fashion,FitWear,CUST3034,New,West,Vadodara,Gujarat,7,1955,12,237,0,UPI,Warehouse,Delivered,No,3.8,Mobile,FLASH30,B,High repeat orders,Yes
ORD50514,2024-04-22,4005,Electric Kettle,Kitchen,HeatWave,CUST3072,VIP,West,Surat,Gujarat,3,2180,5,131,99,UPI,Direct,Processing,No,3.3,Mobile,FLASH30,A,Premium segment,No
ORD50515,2024-04-22,1001,Wireless Mouse,Electronics,Voltix,CUST3012,Repeat,East,Patna,West Bengal,5,1800,5,151,49,NetBanking,Direct,Delivered,No,4.6,Mobile,Unknown,D,High repeat orders,No
ORD50516,2024-04-22,5005,Exam Guide,Books,ReadSphere,CUST3029,New,East,Kolkata,West Bengal,12,480,5,295,0,Card,Direct,Delivered,No,4.1,Tablet,Unknown,D,Seasonal demand,Yes
ORD50517,2024-04-22,2005,Casual Sneakers,Fashion,StreetRoot,CUST3077,New,East,Bhubaneswar,West Bengal,5,1585,12,156,0,Card,Direct,Delivered,No,4.6,Mobile,FLASH30,A,Discount-driven sales,Yes
ORD50518,2024-04-23,2001,Running Shoes,Fashion,SprintX,CUST3032,Repeat,North,Chandigarh,Delhi,4,1400,0,155,0,Card,Warehouse,Processing,No,3.9,Desktop,Unknown,D,High repeat orders,No
ORD50519,2024-04-23,2005,Casual Sneakers,Fashion,StreetRoot,CUST3052,VIP,South,Hyderabad,Karnataka,4,1585,10,143,85,NetBanking,Marketplace,Shipped,No,3.3,Tablet,NEW10,B,High repeat orders,Yes
ORD50520,2024-04-23,1003,Gaming Headset,Electronics,VisionOne,CUST3049,Repeat,North,Chandigarh,Delhi,4,2170,8,95,67,UPI,Marketplace,Delivered,No,4.8,Desktop,SAVE15,A,Seasonal demand,No
ORD50521,2024-04-23,2004,Travel Hoodie,Fashion,ModaCrew,CUST3008,Repeat,East,Bhubaneswar,West Bengal,3,2790,12,110,103,COD,Direct,Delivered,No,4.1,Desktop,Unknown,A,High repeat orders,Yes
ORD50522,2024-04-23,4004,Mixer Grinder,Kitchen,CookCraft,CUST3055,Repeat,West,Rajkot,Gujarat,2,1345,5,58,49,Card,Warehouse,Delivered,Yes,4.6,Desktop,FLASH30,C,Seasonal demand,Yes
ORD50523,2024-04-24,2004,Travel Hoodie,Fashion,ModaCrew,CUST3006,New,East,Bhubaneswar,West Bengal,2,2790,15,96,103,NetBanking,Marketplace,Processing,No,3.6,Desktop,Unknown,D,High repeat orders,No
ORD50524,2024-04-24,3003,Smart Scale,Health,HealWell,CUST3074,VIP,East,Kolkata,West Bengal,2,2465,12,73,49,Card,Marketplace,Delivered,No,4.5,Tablet,Unknown,A,Seasonal demand,No
ORD50525,2024-04-24,1003,Gaming Headset,Electronics,VisionOne,CUST3066,VIP,South,Bangalore,Karnataka,4,2170,15,134,103,UPI,Marketplace,Processing,No,4.3,Tablet,SAVE15,A,Seasonal demand,No
ORD50526,2024-04-25,3004,Resistance Band,Health,ActiveLife,CUST3073,New,South,Chennai,Karnataka,5,1540,12,179,0,COD,Marketplace,Delivered,No,4.1,Mobile,Unknown,D,Discount-driven sales,No
ORD50527,2024-04-25,5003,Programming Basics,Books,MindPress,CUST3054,Repeat,South,Bangalore,Karnataka,12,665,12,268,85,Card,Direct,Delivered,No,3.9,Tablet,Unknown,C,High repeat orders,No
ORD50528,2024-04-25,4003,Knife Set,Kitchen,KitchenHub,CUST3052,New,West,Ahmedabad,Gujarat,4,1810,0,70,0,NetBanking,Direct,Delivered,No,3.4,Desktop,NEW10,C,Discount-driven sales,Yes
ORD50529,2024-04-25,5005,Exam Guide,Books,ReadSphere,CUST3059,Repeat,North,Chandigarh,Delhi,19,480,12,297,0,NetBanking,Warehouse,Processing,No,4.1,Desktop,FLASH30,C,Discount-driven sales,No
ORD50530,2024-04-26,3004,Resistance Band,Health,ActiveLife,CUST3055,New,South,Hyderabad,Karnataka,5,1540,10,176,103,Wallet,Marketplace,Delivered,No,4.7,Tablet,Unknown,B,Discount-driven sales,No
ORD50531,2024-04-26,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST3016,VIP,North,Chandigarh,Delhi,4,1985,10,145,85,UPI,Direct,Delivered,No,4.6,Desktop,FEST20,C,Seasonal demand,Yes
ORD50532,2024-04-26,1001,Wireless Mouse,Electronics,Voltix,CUST3073,Repeat,North,Delhi,Delhi,3,1800,0,216,99,UPI,Direct,Delivered,No,4.3,Desktop,FEST20,B,Seasonal demand,Yes
ORD50533,2024-04-27,5004,Business Strategy,Books,BrightPages,CUST3058,VIP,North,Delhi,Delhi,10,850,8,193,0,UPI,Warehouse,Delivered,No,3.5,Mobile,Unknown,C,Seasonal demand,No
ORD50534,2024-04-27,5005,Exam Guide,Books,ReadSphere,CUST3053,Repeat,West,Rajkot,Gujarat,16,480,0,313,67,COD,Direct,Shipped,No,3.5,Mobile,FEST20,A,Stable demand,No
ORD50535,2024-04-27,3003,Smart Scale,Health,HealWell,CUST3032,New,West,Surat,Gujarat,3,2465,15,107,85,Card,Direct,Delivered,Yes,4.1,Mobile,MEGA5,C,Stable demand,No
ORD50536,2024-04-27,2004,Travel Hoodie,Fashion,ModaCrew,CUST3061,New,West,Surat,Gujarat,2,2790,5,95,0,UPI,Marketplace,Delivered,No,4.0,Desktop,Unknown,D,Seasonal demand,Yes
ORD50537,2024-04-28,5002,Startup Playbook,Books,BookNest,CUST3054,VIP,North,Chandigarh,Delhi,5,1870,8,195,0,COD,Marketplace,Delivered,No,4.0,Tablet,Unknown,C,Stable demand,No
ORD50538,2024-04-28,5003,Programming Basics,Books,MindPress,CUST3050,New,East,Patna,West Bengal,17,665,8,303,85,UPI,Warehouse,Shipped,No,3.5,Mobile,SAVE15,B,Premium segment,No
ORD50539,2024-04-28,2004,Travel Hoodie,Fashion,ModaCrew,CUST3059,VIP,South,Bangalore,Karnataka,2,2790,0,105,0,COD,Warehouse,Delivered,No,4.3,Tablet,MEGA5,A,High repeat orders,Yes
ORD50540,2024-04-28,3003,Smart Scale,Health,HealWell,CUST3025,New,East,Guwahati,West Bengal,2,2465,0,86,85,UPI,Marketplace,Delivered,No,4.0,Mobile,Unknown,B,High repeat orders,Yes
ORD50541,2024-04-29,2003,Sports T-Shirt,Fashion,FitWear,CUST3067,New,North,Chandigarh,Delhi,9,1955,15,167,49,COD,Direct,Delivered,No,4.7,Desktop,FLASH30,C,Premium segment,No
ORD50542,2024-04-29,4004,Mixer Grinder,Kitchen,CookCraft,CUST3058,Repeat,West,Rajkot,Gujarat,2,1345,10,87,67,UPI,Marketplace,Processing,Yes,3.6,Mobile,FEST20,A,Premium segment,No
ORD50543,2024-04-29,1001,Wireless Mouse,Electronics,Voltix,CUST3000,VIP,West,Surat,Gujarat,5,1800,5,182,0,UPI,Marketplace,Shipped,Yes,3.3,Desktop,SAVE15,C,Premium segment,No
ORD50544,2024-04-29,2005,Casual Sneakers,Fashion,StreetRoot,CUST3016,Repeat,North,Jaipur,Delhi,6,1585,12,197,49,Card,Direct,Shipped,No,3.9,Desktop,SAVE15,B,High repeat orders,No
ORD50545,2024-04-29,5003,Programming Basics,Books,MindPress,CUST3037,VIP,East,Bhubaneswar,West Bengal,14,665,8,253,49,UPI,Marketplace,Delivered,No,4.4,Tablet,MEGA5,A,Stable demand,No
ORD50546,2024-04-29,5004,Business Strategy,Books,BrightPages,CUST3062,New,North,Chandigarh,Delhi,7,850,0,232,99,COD,Warehouse,Shipped,No,4.1,Desktop,FLASH30,D,Seasonal demand,No
ORD50547,2024-04-30,1005,Power Bank,Electronics,ByteCraft,CUST3035,Repeat,North,Chandigarh,Delhi,6,2725,15,188,103,Card,Direct,Delivered,No,4.4,Mobile,Unknown,A,Stable demand,Yes
ORD50548,2024-04-30,2003,Sports T-Shirt,Fashion,FitWear,CUST3045,Repeat,West,Rajkot,Gujarat,9,1955,5,239,49,UPI,Direct,Delivered,No,3.5,Tablet,Unknown,C,Stable demand,No
ORD50549,2024-04-30,3002,Protein Powder,Health,NutriCore,CUST3024,Repeat,East,Guwahati,West Bengal,5,1260,0,84,99,Card,Direct,Delivered,No,4.1,Mobile,NEW10,B,Stable demand,Yes
ORD50550,2024-05-01,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST3012,New,North,Chandigarh,Delhi,5,1985,0,160,49,COD,Marketplace,Delivered,No,3.8,Desktop,FLASH30,A,Stable demand,Yes
ORD50551,2024-05-01,4004,Mixer Grinder,Kitchen,CookCraft,CUST3008,New,South,Chennai,Karnataka,3,1345,15,70,99,Card,Marketplace,Shipped,No,3.2,Desktop,Unknown,C,Stable demand,Yes
ORD50552,2024-05-01,2004,Travel Hoodie,Fashion,ModaCrew,CUST3000,Repeat,West,Vadodara,Gujarat,2,2790,0,119,0,Card,Marketplace,Delivered,No,4.2,Desktop,MEGA5,B,Seasonal demand,No
ORD50553,2024-05-02,2005,Casual Sneakers,Fashion,StreetRoot,CUST3058,New,South,Kochi,Karnataka,5,1585,10,167,85,COD,Marketplace,Delivered,No,4.6,Tablet,Unknown,A,Premium segment,No
ORD50554,2024-05-02,5004,Business Strategy,Books,BrightPages,CUST3063,New,East,Bhubaneswar,West Bengal,9,850,0,190,0,Card,Direct,Delivered,No,3.8,Tablet,SAVE15,B,Discount-driven sales,No
ORD50555,2024-05-02,3001,Yoga Mat,Health,FlexFit,CUST3050,VIP,North,Lucknow,Delhi,6,1445,15,142,85,NetBanking,Marketplace,Delivered,Yes,4.1,Desktop,SAVE15,D,Discount-driven sales,No
ORD50556,2024-05-03,2005,Casual Sneakers,Fashion,StreetRoot,CUST3036,New,South,Chennai,Karnataka,4,1585,5,175,85,COD,Warehouse,Delivered,No,4.7,Mobile,NEW10,D,Premium segment,Yes
ORD50557,2024-05-03,1004,Smart Watch,Electronics,TechAura,CUST3064,VIP,South,Chennai,Karnataka,2,2820,0,100,0,Wallet,Warehouse,Processing,No,3.5,Tablet,MEGA5,D,High repeat orders,No
ORD50558,2024-05-03,1001,Wireless Mouse,Electronics,Voltix,CUST3051,New,South,Chennai,Karnataka,4,1800,0,191,67,COD,Marketplace,Delivered,No,4.0,Desktop,FEST20,B,Premium segment,Yes
ORD50559,2024-05-03,4001,Coffee Press,Kitchen,MealMint,CUST3023,Repeat,West,Vadodara,Gujarat,3,1625,8,140,49,NetBanking,Warehouse,Delivered,No,3.8,Tablet,Unknown,D,Premium segment,No
ORD50560,2024-05-03,5002,Startup Playbook,Books,BookNest,CUST3017,VIP,West,Ahmedabad,Gujarat,5,1870,12,198,67,COD,Warehouse,Delivered,No,4.3,Tablet,FLASH30,A,Discount-driven sales,Yes
ORD50561,2024-05-04,3005,Massager Gun,Health,ZenPulse,CUST3076,New,West,Vadodara,Gujarat,3,1725,0,47,0,COD,Direct,Delivered,No,3.3,Tablet,NEW10,B,High repeat orders,Yes
ORD50562,2024-05-04,5005,Exam Guide,Books,ReadSphere,CUST3039,VIP,North,Jaipur,Delhi,15,480,15,313,0,UPI,Marketplace,Delivered,No,3.3,Mobile,SAVE15,A,Seasonal demand,Yes
ORD50563,2024-05-04,4002,Air Fryer Basket,Kitchen,ChefLine,CUST3061,New,West,Ahmedabad,Gujarat,2,2645,15,94,67,Card,Direct,Delivered,No,4.0,Tablet,SAVE15,D,Seasonal demand,No
ORD50564,2024-05-05,1005,Power Bank,Electronics,ByteCraft,CUST3012,VIP,East,Patna,West Bengal,5,2725,5,192,67,NetBanking,Marketplace,Delivered,No,4.5,Mobile,Unknown,D,Discount-driven sales,Yes
ORD50565,2024-05-05,5004,Business Strategy,Books,BrightPages,CUST3079,Repeat,East,Kolkata,West Bengal,7,850,0,221,85,UPI,Marketplace,Processing,No,4.5,Desktop,NEW10,B,Premium segment,No
ORD50566,2024-05-05,5002,Startup Playbook,Books,BookNest,CUST3019,Repeat,East,Kolkata,West Bengal,7,1870,5,151,49,Wallet,Marketplace,Delivered,No,3.5,Tablet,FLASH30,D,Stable demand,No
ORD50567,2024-05-05,2003,Sports T-Shirt,Fashion,FitWear,CUST3041,VIP,North,Lucknow,Delhi,8,1955,12,182,67,Wallet,Marketplace,Delivered,No,3.3,Mobile,FEST20,B,Stable demand,No
ORD50568,2024-05-06,5002,Startup Playbook,Books,BookNest,CUST3078,Repeat,East,Guwahati,West Bengal,7,1870,5,151,99,UPI,Warehouse,Shipped,Yes,4.6,Tablet,NEW10,B,Premium segment,Yes
ORD50569,2024-05-06,4001,Coffee Press,Kitchen,MealMint,CUST3056,VIP,North,Jaipur,Delhi,3,1625,5,116,99,COD,Warehouse,Delivered,No,4.7,Mobile,SAVE15,A,Stable demand,Yes
ORD50570,2024-05-06,3001,Yoga Mat,Health,FlexFit,CUST3067,Repeat,East,Kolkata,West Bengal,5,1445,0,148,49,Card,Warehouse,Delivered,No,3.8,Tablet,FEST20,A,Discount-driven sales,No
ORD50571,2024-05-06,2003,Sports T-Shirt,Fashion,FitWear,CUST3012,New,West,Surat,Gujarat,7,1955,0,242,85,NetBanking,Warehouse,Delivered,No,3.2,Desktop,FLASH30,D,Premium segment,Yes
ORD50572,2024-05-06,5005,Exam Guide,Books,ReadSphere,CUST3007,VIP,North,Lucknow,Delhi,16,480,8,323,0,UPI,Direct,Delivered,No,3.7,Mobile,NEW10,C,Discount-driven sales,Yes
ORD50573,2024-05-06,1004,Smart Watch,Electronics,TechAura,CUST3063,New,North,Lucknow,Delhi,2,2820,0,65,0,Wallet,Direct,Delivered,No,3.3,Mobile,Unknown,A,High repeat orders,No
ORD50574,2024-05-07,2004,Travel Hoodie,Fashion,ModaCrew,CUST3029,New,South,Kochi,Karnataka,2,2790,5,122,99,UPI,Warehouse,Delivered,No,4.2,Desktop,NEW10,D,Stable demand,No
ORD50575,2024-05-07,5004,Business Strategy,Books,BrightPages,CUST3015,VIP,East,Bhubaneswar,West Bengal,7,850,5,190,67,COD,Marketplace,Delivered,No,3.3,Mobile,SAVE15,A,Seasonal demand,No
ORD50576,2024-05-07,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST3007,New,West,Surat,Gujarat,6,1985,0,121,103,NetBanking,Warehouse,Delivered,No,4.3,Mobile,FLASH30,B,High repeat orders,No
ORD50577,2024-05-07,1004,Smart Watch,Electronics,TechAura,CUST3045,New,South,Chennai,Karnataka,2,2820,0,117,0,NetBanking,Direct,Delivered,No,4.2,Tablet,MEGA5,C,Premium segment,No
ORD50578,2024-05-08,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST3029,Repeat,West,Surat,Gujarat,6,1985,15,119,49,Wallet,Warehouse,Delivered,No,4.6,Mobile,MEGA5,D,Discount-driven sales,No
ORD50579,2024-05-08,3002,Protein Powder,Health,NutriCore,CUST3007,Repeat,South,Kochi,Karnataka,4,1260,0,104,49,Wallet,Marketplace,Delivered,No,3.9,Mobile,MEGA5,B,Discount-driven sales,Yes
ORD50580,2024-05-08,3004,Resistance Band,Health,ActiveLife,CUST3003,VIP,South,Bangalore,Karnataka,6,1540,0,227,99,COD,Marketplace,Shipped,No,4.6,Desktop,Unknown,D,Stable demand,No
ORD50581,2024-05-09,5004,Business Strategy,Books,BrightPages,CUST3001,Repeat,East,Guwahati,West Bengal,8,850,8,212,0,COD,Warehouse,Processing,No,3.7,Tablet,Unknown,A,High repeat orders,Yes
ORD50582,2024-05-09,5002,Startup Playbook,Books,BookNest,CUST3041,Repeat,West,Ahmedabad,Gujarat,5,1870,8,174,103,Card,Marketplace,Delivered,No,4.0,Desktop,Unknown,B,Discount-driven sales,Yes
ORD50583,2024-05-09,2005,Casual Sneakers,Fashion,StreetRoot,CUST3033,Repeat,South,Bangalore,Karnataka,7,1585,8,194,85,COD,Marketplace,Delivered,No,3.5,Tablet,NEW10,B,Stable demand,No
ORD50584,2024-05-09,4003,Knife Set,Kitchen,KitchenHub,CUST3029,New,South,Bangalore,Karnataka,3,1810,15,141,85,COD,Marketplace,Delivered,No,4.7,Tablet,NEW10,B,Premium segment,Yes
ORD50585,2024-05-09,3005,Massager Gun,Health,ZenPulse,CUST3073,Repeat,West,Surat,Gujarat,3,1725,0,60,85,NetBanking,Warehouse,Delivered,No,3.5,Desktop,Unknown,C,Discount-driven sales,No
ORD50586,2024-05-09,3004,Resistance Band,Health,ActiveLife,CUST3037,New,West,Surat,Gujarat,6,1540,8,211,85,Wallet,Warehouse,Delivered,No,3.8,Tablet,Unknown,B,Discount-driven sales,No
ORD50587,2024-05-10,5002,Startup Playbook,Books,BookNest,CUST3015,VIP,North,Chandigarh,Delhi,5,1870,0,203,0,UPI,Direct,Delivered,No,4.0,Desktop,MEGA5,C,Seasonal demand,Yes
ORD50588,2024-05-10,5004,Business Strategy,Books,BrightPages,CUST3030,Repeat,East,Patna,West Bengal,9,850,10,177,0,NetBanking,Marketplace,Delivered,No,3.3,Desktop,Unknown,B,Discount-driven sales,No
ORD50589,2024-05-10,1005,Power Bank,Electronics,ByteCraft,CUST3033,Repeat,North,Chandigarh,Delhi,6,2725,5,169,85,COD,Marketplace,Delivered,No,4.1,Mobile,Unknown,B,Seasonal demand,No
ORD50590,2024-05-11,2001,Running Shoes,Fashion,SprintX,CUST3003,VIP,West,Surat,Gujarat,4,1400,15,126,99,Card,Warehouse,Delivered,No,4.9,Desktop,Unknown,B,Discount-driven sales,No
ORD50591,2024-05-11,1004,Smart Watch,Electronics,TechAura,CUST3005,New,South,Hyderabad,Karnataka,2,2820,8,67,0,COD,Marketplace,Shipped,No,4.5,Desktop,FLASH30,D,Seasonal demand,No
ORD50592,2024-05-11,3004,Resistance Band,Health,ActiveLife,CUST3041,Repeat,West,Vadodara,Gujarat,7,1540,0,214,0,Card,Direct,Delivered,No,4.6,Mobile,FLASH30,D,Premium segment,Yes
ORD50593,2024-05-12,2005,Casual Sneakers,Fashion,StreetRoot,CUST3036,New,South,Hyderabad,Karnataka,4,1585,5,149,67,UPI,Marketplace,Delivered,No,4.8,Desktop,FLASH30,A,Seasonal demand,No
ORD50594,2024-05-12,3001,Yoga Mat,Health,FlexFit,CUST3068,New,North,Delhi,Delhi,4,1445,5,103,85,UPI,Marketplace,Shipped,Yes,3.6,Tablet,Unknown,D,High repeat orders,Yes
ORD50595,2024-05-12,3003,Smart Scale,Health,HealWell,CUST3033,New,West,Rajkot,Gujarat,2,2465,0,101,99,Card,Marketplace,Delivered,Yes,3.8,Mobile,MEGA5,A,Premium segment,Yes
ORD50596,2024-05-12,5004,Business Strategy,Books,BrightPages,CUST3012,VIP,West,Vadodara,Gujarat,7,850,15,180,99,Wallet,Marketplace,Delivered,No,4.7,Tablet,NEW10,A,Seasonal demand,Yes
ORD50597,2024-05-12,2001,Running Shoes,Fashion,SprintX,CUST3062,New,North,Lucknow,Delhi,4,1400,5,186,99,NetBanking,Marketplace,Delivered,No,3.4,Tablet,MEGA5,A,Discount-driven sales,Yes
ORD50598,2024-05-12,1005,Power Bank,Electronics,ByteCraft,CUST3033,VIP,North,Delhi,Delhi,7,2725,5,202,99,NetBanking,Direct,Delivered,No,4.1,Tablet,FEST20,C,Seasonal demand,No
ORD50599,2024-05-13,4001,Coffee Press,Kitchen,MealMint,CUST3041,New,West,Vadodara,Gujarat,3,1625,0,137,0,NetBanking,Warehouse,Delivered,No,4.4,Desktop,Unknown,B,Discount-driven sales,No
ORD50600,2024-05-13,5001,Data Science Notes,Books,EduTrack,CUST3064,New,North,Delhi,Delhi,11,1315,12,235,99,NetBanking,Warehouse,Delivered,No,4.4,Desktop,Unknown,D,Discount-driven sales,No
ORD50601,2024-05-13,3003,Smart Scale,Health,HealWell,CUST3057,Repeat,North,Lucknow,Delhi,3,2465,8,49,67,Card,Direct,Shipped,No,4.6,Mobile,Unknown,B,High repeat orders,No
ORD50602,2024-05-13,4005,Electric Kettle,Kitchen,HeatWave,CUST3070,New,East,Kolkata,West Bengal,6,2180,0,130,103,UPI,Direct,Delivered,No,5.0,Tablet,Unknown,B,Premium segment,No
ORD50603,2024-05-13,3002,Protein Powder,Health,NutriCore,CUST3002,VIP,North,Jaipur,Delhi,7,1260,10,64,67,UPI,Direct,Delivered,No,3.5,Desktop,NEW10,B,Seasonal demand,Yes
