order_id,order_date,product_id,product_name,category,brand,customer_id,customer_segment,region,city,state,quantity_sold,price,discount,stock_available,shipping_fee,payment_method,fulfillment_type,order_status,return_requested,rating,device_type,coupon_code,warehouse_zone,seller_notes,promo_flag
ORD71526,2025-02-08,1006,Power Bank,Electronics,Voltix,CUST4463,Repeat,West,Surat,Gujarat,7,2695,18,43,29,NetBanking,Marketplace,Processing,No,4.7,Desktop,MEGA5,D,Premium segment,No
ORD71527,2025-02-08,1007,Smart Watch,Electronics,SoundMax,CUST4472,VIP,West,Vadodara,Gujarat,9,2880,20,69,44,UPI,Warehouse,Delivered,No,4.2,Tablet,,A,Fast moving item,No
ORD71528,2025-02-08,1008,Portable SSD,Electronics,VisionOne,CUST4481,New,West,Rajkot,Gujarat,7,2990,5,95,59,Card,Marketplace,Delivered,No,3.9,Mobile,NEW10,B,Stable demand,No
ORD71529,2025-02-08,1009,Noise Cancelling Headphones,Electronics,TechAura,CUST4490,Repeat,West,Mumbai,Maharashtra,3,3175,8,77,74,COD,Warehouse,Shipped,No,4.1,Desktop,SAVE15,C,Seasonal demand,No
ORD71530,2025-02-08,1010,LED Monitor,Electronics,ByteCraft,CUST4499,VIP,West,Pune,Maharashtra,6,3360,10,115,89,NetBanking,Marketplace,Processing,No,4.4,Tablet,FEST20,D,Premium segment,No
ORD71531,2025-02-08,1011,Laptop Sleeve,Accessories,UrbanTrail,CUST4008,New,West,Nagpur,Maharashtra,5,745,5,63,29,UPI,Warehouse,Delivered,No,4.1,Mobile,MEGA5,A,Fast moving item,No
ORD71532,2025-02-08,1012,Phone Case,Accessories,CarryNest,CUST4017,Repeat,North,Delhi,Delhi,8,930,8,89,44,Card,Marketplace,Delivered,No,4.3,Desktop,,B,Stable demand,No
ORD71533,2025-02-08,1013,Desk Organizer,Accessories,LoopGear,CUST4026,VIP,North,Jaipur,Rajasthan,5,1040,10,83,59,COD,Warehouse,Shipped,No,4.0,Tablet,NEW10,C,Seasonal demand,No
ORD71534,2025-02-08,1014,Cable Protector,Accessories,FlexCase,CUST4035,New,North,Lucknow,Uttar Pradesh,8,1225,12,109,74,NetBanking,Marketplace,Processing,No,4.3,Mobile,SAVE15,D,Premium segment,No
ORD71535,2025-02-08,1015,Mouse Pad,Accessories,PackPoint,CUST4044,Repeat,South,Bengaluru,Karnataka,4,1410,15,180,89,UPI,Warehouse,Delivered,No,4.5,Desktop,FEST20,A,Fast moving item,No
ORD71536,2025-02-08,1016,Backpack,Accessories,UrbanTrail,CUST4053,VIP,South,Hyderabad,Telangana,7,1595,18,71,29,Card,Marketplace,Delivered,No,4.7,Tablet,MEGA5,B,Stable demand,No
ORD71537,2025-02-08,1017,Laptop Stand,Accessories,CarryNest,CUST4062,New,South,Chennai,Tamil Nadu,9,1780,20,65,44,COD,Warehouse,Shipped,No,4.2,Mobile,,C,Seasonal demand,No
ORD71538,2025-02-08,1018,Screen Cleaner Kit,Accessories,LoopGear,CUST4071,Repeat,East,Kolkata,West Bengal,7,1890,5,91,59,NetBanking,Marketplace,Processing,No,3.9,Desktop,NEW10,D,Premium segment,No
ORD71539,2025-02-08,1019,Travel Adapter,Accessories,FlexCase,CUST4080,VIP,West,Ahmedabad,Gujarat,3,2075,8,117,74,UPI,Warehouse,Delivered,No,4.1,Tablet,SAVE15,A,Fast moving item,No
ORD71540,2025-02-08,1020,Stylus Pen,Accessories,PackPoint,CUST4089,New,West,Surat,Gujarat,6,2260,10,143,89,Card,Marketplace,Delivered,No,4.4,Mobile,FEST20,B,Stable demand,No
ORD71541,2025-02-08,1021,Smart Bulb,Home,BrightNest,CUST4098,Repeat,West,Vadodara,Gujarat,5,645,5,47,29,COD,Warehouse,Shipped,No,4.1,Desktop,MEGA5,C,Seasonal demand,No
ORD71542,2025-02-08,1022,LED Desk Lamp,Home,ClayCraft,CUST4107,VIP,West,Rajkot,Gujarat,8,830,8,73,44,NetBanking,Marketplace,Processing,No,4.3,Tablet,,D,Premium segment,No
ORD71543,2025-02-08,1023,Ceramic Coffee Mug,Home,HomeGlow,CUST4116,New,West,Mumbai,Maharashtra,5,940,10,144,59,UPI,Warehouse,Delivered,No,4.0,Mobile,NEW10,A,Fast moving item,No
ORD71544,2025-02-08,1024,Water Bottle,Home,NordLeaf,CUST4125,Repeat,West,Pune,Maharashtra,8,1125,12,125,74,Card,Marketplace,Delivered,No,4.3,Desktop,SAVE15,B,Stable demand,No
ORD71545,2025-02-08,1025,Air Purifier Filter,Home,AuraLite,CUST4134,VIP,West,Nagpur,Maharashtra,4,1310,15,119,89,COD,Warehouse,Shipped,Yes,4.5,Tablet,FEST20,C,Seasonal demand,No
ORD71546,2025-02-08,1026,Wall Clock,Home,BrightNest,CUST4143,New,North,Delhi,Delhi,7,1495,18,55,29,NetBanking,Marketplace,Processing,No,4.7,Mobile,MEGA5,D,Premium segment,No
ORD71547,2025-02-08,1027,Storage Basket,Home,ClayCraft,CUST4152,Repeat,North,Jaipur,Rajasthan,9,1680,20,126,44,UPI,Warehouse,Delivered,No,4.2,Desktop,,A,Fast moving item,No
ORD71548,2025-02-08,1028,Table Runner,Home,HomeGlow,CUST4161,VIP,North,Lucknow,Uttar Pradesh,7,1790,5,107,59,Card,Marketplace,Delivered,No,3.9,Tablet,NEW10,B,Stable demand,No
ORD71549,2025-02-08,1029,Scented Candle,Home,NordLeaf,CUST4170,New,South,Bengaluru,Karnataka,3,1975,8,101,74,COD,Warehouse,Shipped,No,4.1,Mobile,SAVE15,C,Seasonal demand,No
ORD71550,2025-02-08,1030,Bedside Lamp,Home,AuraLite,CUST4179,Repeat,South,Hyderabad,Telangana,6,2160,10,127,89,NetBanking,Marketplace,Processing,No,4.4,Desktop,FEST20,D,Premium segment,No
ORD71551,2025-02-08,1031,Running Shoes,Fashion,SprintX,CUST4188,VIP,South,Chennai,Tamil Nadu,5,1445,5,51,29,UPI,Warehouse,Delivered,No,4.1,Tablet,MEGA5,A,Fast moving item,No
ORD71552,2025-02-08,1032,Casual Sneakers,Fashion,ModaCrew,CUST4197,New,East,Kolkata,West Bengal,8,1630,8,77,44,Card,Marketplace,Delivered,No,4.3,Mobile,,B,Stable demand,No
ORD71553,2025-02-08,1033,Denim Jacket,Fashion,UrbanBeat,CUST4206,Repeat,West,Ahmedabad,Gujarat,5,1740,10,71,59,COD,Warehouse,Shipped,No,4.0,Desktop,NEW10,C,Seasonal demand,No
ORD71554,2025-02-08,1034,Sports T-Shirt,Fashion,FitWear,CUST4215,VIP,West,Surat,Gujarat,8,1925,12,97,74,NetBanking,Marketplace,Processing,No,4.3,Tablet,SAVE15,D,Premium segment,No
ORD71555,2025-02-08,1035,Leather Wallet,Fashion,StreetRoot,CUST4224,New,West,Vadodara,Gujarat,4,2110,15,123,89,UPI,Warehouse,Delivered,No,4.5,Mobile,FEST20,A,Fast moving item,No
ORD71556,2025-02-08,1036,Sunglasses,Fashion,SprintX,CUST4233,Repeat,West,Rajkot,Gujarat,7,2295,18,59,29,Card,Marketplace,Delivered,No,4.7,Desktop,MEGA5,B,Stable demand,No
ORD71557,2025-02-08,1037,Fitness Band Strap,Fashion,ModaCrew,CUST4242,VIP,West,Mumbai,Maharashtra,9,2480,20,53,44,COD,Warehouse,Shipped,No,4.2,Tablet,,C,Seasonal demand,No
ORD71558,2025-02-08,1038,Cap,Fashion,UrbanBeat,CUST4251,New,West,Pune,Maharashtra,7,2590,5,79,59,NetBanking,Marketplace,Processing,No,3.9,Mobile,NEW10,D,Premium segment,No
ORD71559,2025-02-08,1039,Travel Hoodie,Fashion,FitWear,CUST4260,Repeat,West,Nagpur,Maharashtra,3,2775,8,105,74,UPI,Warehouse,Delivered,No,4.1,Desktop,SAVE15,A,Fast moving item,No
ORD71560,2025-02-08,1040,Gym Bag,Fashion,StreetRoot,CUST4269,VIP,North,Delhi,Delhi,6,2960,10,131,89,Card,Marketplace,Delivered,No,4.4,Tablet,FEST20,B,Stable demand,No
ORD71561,2025-02-09,1001,Wireless Mouse,Electronics,Voltix,CUST4429,New,South,Hyderabad,Telangana,6,1860,5,35,29,NetBanking,Marketplace,Processing,No,4.2,Mobile,,D,Premium segment,No
ORD71562,2025-02-09,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST4438,Repeat,South,Chennai,Tamil Nadu,4,1970,8,61,44,UPI,Warehouse,Delivered,No,3.9,Desktop,NEW10,A,Fast moving item,No
ORD71563,2025-02-09,1003,Gaming Headset,Electronics,VisionOne,CUST4447,VIP,East,Kolkata,West Bengal,6,2155,10,87,59,Card,Marketplace,Delivered,No,4.1,Tablet,SAVE15,B,Stable demand,No
ORD71564,2025-02-09,1004,USB-C Charger,Electronics,TechAura,CUST4456,New,West,Ahmedabad,Gujarat,9,2340,12,113,74,COD,Warehouse,Shipped,No,4.4,Mobile,FEST20,C,Seasonal demand,No
ORD71565,2025-02-09,1005,Webcam HD,Electronics,ByteCraft,CUST4465,Repeat,West,Surat,Gujarat,5,2525,15,107,89,NetBanking,Marketplace,Processing,No,4.6,Desktop,MEGA5,D,Premium segment,No
ORD71566,2025-02-09,1006,Power Bank,Electronics,Voltix,CUST4474,VIP,West,Vadodara,Gujarat,8,2710,18,43,29,UPI,Warehouse,Delivered,No,4.8,Tablet,,A,Fast moving item,No
ORD71567,2025-02-09,1007,Smart Watch,Electronics,SoundMax,CUST4483,New,West,Rajkot,Gujarat,5,2820,20,69,44,Card,Marketplace,Delivered,No,3.8,Mobile,NEW10,B,Stable demand,No
ORD71568,2025-02-09,1008,Portable SSD,Electronics,VisionOne,CUST4492,Repeat,West,Mumbai,Maharashtra,8,3005,5,95,59,COD,Warehouse,Shipped,No,4.0,Desktop,SAVE15,C,Seasonal demand,No
ORD71569,2025-02-09,1009,Noise Cancelling Headphones,Electronics,TechAura,CUST4001,VIP,West,Pune,Maharashtra,4,3190,8,77,74,NetBanking,Marketplace,Processing,No,4.2,Tablet,FEST20,D,Premium segment,No
ORD71570,2025-02-09,1010,LED Monitor,Electronics,ByteCraft,CUST4010,New,West,Nagpur,Maharashtra,7,3375,10,115,89,UPI,Warehouse,Delivered,No,4.5,Mobile,MEGA5,A,Fast moving item,No
ORD71571,2025-02-09,1011,Laptop Sleeve,Accessories,UrbanTrail,CUST4019,Repeat,North,Delhi,Delhi,6,760,5,63,29,Card,Marketplace,Delivered,No,4.2,Desktop,,B,Stable demand,No
ORD71572,2025-02-09,1012,Phone Case,Accessories,CarryNest,CUST4028,VIP,North,Jaipur,Rajasthan,4,870,8,89,44,COD,Warehouse,Shipped,No,3.9,Tablet,NEW10,C,Seasonal demand,No
ORD71573,2025-02-09,1013,Desk Organizer,Accessories,LoopGear,CUST4037,New,North,Lucknow,Uttar Pradesh,6,1055,10,83,59,NetBanking,Marketplace,Processing,No,4.1,Mobile,SAVE15,D,Premium segment,No
ORD71574,2025-02-09,1014,Cable Protector,Accessories,FlexCase,CUST4046,Repeat,South,Bengaluru,Karnataka,9,1240,12,109,74,UPI,Warehouse,Delivered,No,4.4,Desktop,FEST20,A,Fast moving item,No
ORD71575,2025-02-09,1015,Mouse Pad,Accessories,PackPoint,CUST4055,VIP,South,Hyderabad,Telangana,5,1425,15,180,89,Card,Marketplace,Delivered,No,4.6,Tablet,MEGA5,B,Stable demand,No
ORD71576,2025-02-09,1016,Backpack,Accessories,UrbanTrail,CUST4064,New,South,Chennai,Tamil Nadu,8,1610,18,71,29,COD,Warehouse,Shipped,No,4.8,Mobile,,C,Seasonal demand,No
ORD71577,2025-02-09,1017,Laptop Stand,Accessories,CarryNest,CUST4073,Repeat,East,Kolkata,West Bengal,5,1720,20,65,44,NetBanking,Marketplace,Processing,No,3.8,Desktop,NEW10,D,Premium segment,No
ORD71578,2025-02-09,1018,Screen Cleaner Kit,Accessories,LoopGear,CUST4082,VIP,West,Ahmedabad,Gujarat,8,1905,5,91,59,UPI,Warehouse,Delivered,No,4.0,Tablet,SAVE15,A,Fast moving item,No
ORD71579,2025-02-09,1019,Travel Adapter,Accessories,FlexCase,CUST4091,New,West,Surat,Gujarat,4,2090,8,117,74,Card,Marketplace,Delivered,No,4.2,Mobile,FEST20,B,Stable demand,No
ORD71580,2025-02-09,1020,Stylus Pen,Accessories,PackPoint,CUST4100,Repeat,West,Vadodara,Gujarat,7,2275,10,143,89,COD,Warehouse,Shipped,No,4.5,Desktop,MEGA5,C,Seasonal demand,No
ORD71581,2025-02-09,1021,Smart Bulb,Home,BrightNest,CUST4109,VIP,West,Rajkot,Gujarat,6,660,5,47,29,NetBanking,Marketplace,Processing,No,4.2,Tablet,,D,Premium segment,No
ORD71582,2025-02-09,1022,LED Desk Lamp,Home,ClayCraft,CUST4118,New,West,Mumbai,Maharashtra,4,770,8,73,44,UPI,Warehouse,Delivered,No,3.9,Mobile,NEW10,A,Fast moving item,No
ORD71583,2025-02-09,1023,Ceramic Coffee Mug,Home,HomeGlow,CUST4127,Repeat,West,Pune,Maharashtra,6,955,10,144,59,Card,Marketplace,Delivered,No,4.1,Desktop,SAVE15,B,Stable demand,No
ORD71584,2025-02-09,1024,Water Bottle,Home,NordLeaf,CUST4136,VIP,West,Nagpur,Maharashtra,9,1140,12,125,74,COD,Warehouse,Shipped,Yes,4.4,Tablet,FEST20,C,Seasonal demand,No
ORD71585,2025-02-09,1025,Air Purifier Filter,Home,AuraLite,CUST4145,New,North,Delhi,Delhi,5,1325,15,119,89,NetBanking,Marketplace,Processing,No,4.6,Mobile,MEGA5,D,Premium segment,No
ORD71586,2025-02-09,1026,Wall Clock,Home,BrightNest,CUST4154,Repeat,North,Jaipur,Rajasthan,8,1510,18,55,29,UPI,Warehouse,Delivered,No,4.8,Desktop,,A,Fast moving item,No
ORD71587,2025-02-09,1027,Storage Basket,Home,ClayCraft,CUST4163,VIP,North,Lucknow,Uttar Pradesh,5,1620,20,126,44,Card,Marketplace,Delivered,No,3.8,Tablet,NEW10,B,Stable demand,No
ORD71588,2025-02-09,1028,Table Runner,Home,HomeGlow,CUST4172,New,South,Bengaluru,Karnataka,8,1805,5,107,59,COD,Warehouse,Shipped,No,4.0,Mobile,SAVE15,C,Seasonal demand,No
ORD71589,2025-02-09,1029,Scented Candle,Home,NordLeaf,CUST4181,Repeat,South,Hyderabad,Telangana,4,1990,8,101,74,NetBanking,Marketplace,Processing,No,4.2,Desktop,FEST20,D,Premium segment,No
ORD71590,2025-02-09,1030,Bedside Lamp,Home,AuraLite,CUST4190,VIP,South,Chennai,Tamil Nadu,7,2175,10,127,89,UPI,Warehouse,Delivered,No,4.5,Tablet,MEGA5,A,Fast moving item,No
ORD71591,2025-02-09,1031,Running Shoes,Fashion,SprintX,CUST4199,New,East,Kolkata,West Bengal,6,1460,5,51,29,Card,Marketplace,Delivered,No,4.2,Mobile,,B,Stable demand,No
ORD71592,2025-02-09,1032,Casual Sneakers,Fashion,ModaCrew,CUST4208,Repeat,West,Ahmedabad,Gujarat,4,1570,8,77,44,COD,Warehouse,Shipped,No,3.9,Desktop,NEW10,C,Seasonal demand,No
ORD71593,2025-02-09,1033,Denim Jacket,Fashion,UrbanBeat,CUST4217,VIP,West,Surat,Gujarat,6,1755,10,71,59,NetBanking,Marketplace,Processing,No,4.1,Tablet,SAVE15,D,Premium segment,No
ORD71594,2025-02-09,1034,Sports T-Shirt,Fashion,FitWear,CUST4226,New,West,Vadodara,Gujarat,9,1940,12,97,74,UPI,Warehouse,Delivered,No,4.4,Mobile,FEST20,A,Fast moving item,No
ORD71595,2025-02-09,1035,Leather Wallet,Fashion,StreetRoot,CUST4235,Repeat,West,Rajkot,Gujarat,5,2125,15,123,89,Card,Marketplace,Delivered,No,4.6,Desktop,MEGA5,B,Stable demand,No
ORD71596,2025-02-09,1036,Sunglasses,Fashion,SprintX,CUST4244,VIP,West,Mumbai,Maharashtra,8,2310,18,59,29,COD,Warehouse,Shipped,No,4.8,Tablet,,C,Seasonal demand,No
ORD71597,2025-02-09,1037,Fitness Band Strap,Fashion,ModaCrew,CUST4253,New,West,Pune,Maharashtra,5,2420,20,53,44,NetBanking,Marketplace,Processing,No,3.8,Mobile,NEW10,D,Premium segment,No
ORD71598,2025-02-09,1038,Cap,Fashion,UrbanBeat,CUST4262,Repeat,West,Nagpur,Maharashtra,8,2605,5,79,59,UPI,Warehouse,Delivered,No,4.0,Desktop,SAVE15,A,Fast moving item,No
ORD71599,2025-02-09,1039,Travel Hoodie,Fashion,FitWear,CUST4271,VIP,North,Delhi,Delhi,4,2790,8,105,74,Card,Marketplace,Delivered,No,4.2,Tablet,FEST20,B,Stable demand,No
ORD71600,2025-02-09,1040,Gym Bag,Fashion,StreetRoot,CUST4280,New,North,Jaipur,Rajasthan,7,2975,10,131,89,COD,Warehouse,Shipped,No,4.5,Mobile,MEGA5,C,Seasonal demand,No
ORD71601,2025-02-10,1001,Wireless Mouse,Electronics,Voltix,CUST4440,Repeat,South,Chennai,Tamil Nadu,1,1800,5,35,29,UPI,Warehouse,Delivered,No,3.8,Desktop,NEW10,A,Fast moving item,No
ORD71602,2025-02-10,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST4449,VIP,East,Kolkata,West Bengal,3,1985,8,61,44,Card,Marketplace,Delivered,No,4.0,Tablet,SAVE15,B,Stable demand,No
ORD71603,2025-02-10,1003,Gaming Headset,Electronics,VisionOne,CUST4458,New,West,Ahmedabad,Gujarat,5,2170,10,87,59,COD,Warehouse,Shipped,No,4.2,Mobile,FEST20,C,Seasonal demand,No
ORD71604,2025-02-10,1004,USB-C Charger,Electronics,TechAura,CUST4467,Repeat,West,Surat,Gujarat,7,2355,12,113,74,NetBanking,Marketplace,Processing,No,4.5,Desktop,MEGA5,D,Premium segment,No
ORD71605,2025-02-10,1005,Webcam HD,Electronics,ByteCraft,CUST4476,VIP,West,Vadodara,Gujarat,5,2540,15,107,89,UPI,Warehouse,Delivered,No,4.7,Tablet,,A,Fast moving item,No
ORD71606,2025-02-10,1006,Power Bank,Electronics,Voltix,CUST4485,New,West,Rajkot,Gujarat,2,2650,18,43,29,Card,Marketplace,Delivered,No,4.4,Mobile,NEW10,B,Stable demand,No
ORD71607,2025-02-10,1007,Smart Watch,Electronics,SoundMax,CUST4494,Repeat,West,Mumbai,Maharashtra,4,2835,20,69,44,COD,Warehouse,Shipped,No,3.9,Desktop,SAVE15,C,Seasonal demand,No
ORD71608,2025-02-10,1008,Portable SSD,Electronics,VisionOne,CUST4003,VIP,West,Pune,Maharashtra,6,3020,5,95,59,NetBanking,Marketplace,Processing,No,4.1,Tablet,FEST20,D,Premium segment,No
ORD71609,2025-02-10,1009,Noise Cancelling Headphones,Electronics,TechAura,CUST4012,New,West,Nagpur,Maharashtra,4,3205,8,77,74,UPI,Warehouse,Delivered,No,4.3,Mobile,MEGA5,A,Fast moving item,No
ORD71610,2025-02-10,1010,LED Monitor,Electronics,ByteCraft,CUST4021,Repeat,North,Delhi,Delhi,6,3390,10,115,89,Card,Marketplace,Delivered,No,4.6,Desktop,,B,Stable demand,No
ORD71611,2025-02-10,1011,Laptop Sleeve,Accessories,UrbanTrail,CUST4030,VIP,North,Jaipur,Rajasthan,1,700,5,63,29,COD,Warehouse,Shipped,No,3.8,Tablet,NEW10,C,Seasonal demand,No
ORD71612,2025-02-10,1012,Phone Case,Accessories,CarryNest,CUST4039,New,North,Lucknow,Uttar Pradesh,3,885,8,89,44,NetBanking,Marketplace,Processing,No,4.0,Mobile,SAVE15,D,Premium segment,No
ORD71613,2025-02-10,1013,Desk Organizer,Accessories,LoopGear,CUST4048,Repeat,South,Bengaluru,Karnataka,5,1070,10,83,59,UPI,Warehouse,Delivered,No,4.2,Desktop,FEST20,A,Fast moving item,No
ORD71614,2025-02-10,1014,Cable Protector,Accessories,FlexCase,CUST4057,VIP,South,Hyderabad,Telangana,7,1255,12,109,74,Card,Marketplace,Delivered,No,4.5,Tablet,MEGA5,B,Stable demand,No
ORD71615,2025-02-10,1015,Mouse Pad,Accessories,PackPoint,CUST4066,New,South,Chennai,Tamil Nadu,5,1440,15,180,89,COD,Warehouse,Shipped,No,4.7,Mobile,,C,Seasonal demand,No
ORD71616,2025-02-10,1016,Backpack,Accessories,UrbanTrail,CUST4075,Repeat,East,Kolkata,West Bengal,2,1550,18,71,29,NetBanking,Marketplace,Processing,No,4.4,Desktop,NEW10,D,Premium segment,No
ORD71617,2025-02-10,1017,Laptop Stand,Accessories,CarryNest,CUST4084,VIP,West,Ahmedabad,Gujarat,4,1735,20,65,44,UPI,Warehouse,Delivered,No,3.9,Tablet,SAVE15,A,Fast moving item,No
ORD71618,2025-02-10,1018,Screen Cleaner Kit,Accessories,LoopGear,CUST4093,New,West,Surat,Gujarat,6,1920,5,91,59,Card,Marketplace,Delivered,No,4.1,Mobile,FEST20,B,Stable demand,No
ORD71619,2025-02-10,1019,Travel Adapter,Accessories,FlexCase,CUST4102,Repeat,West,Vadodara,Gujarat,4,2105,8,117,74,COD,Warehouse,Shipped,No,4.3,Desktop,MEGA5,C,Seasonal demand,No
ORD71620,2025-02-10,1020,Stylus Pen,Accessories,PackPoint,CUST4111,VIP,West,Rajkot,Gujarat,6,2290,10,143,89,NetBanking,Marketplace,Processing,No,4.6,Tablet,,D,Premium segment,No
ORD71621,2025-02-10,1021,Smart Bulb,Home,BrightNest,CUST4120,New,West,Mumbai,Maharashtra,1,600,5,47,29,UPI,Warehouse,Delivered,No,3.8,Mobile,NEW10,A,Fast moving item,No
ORD71622,2025-02-10,1022,LED Desk Lamp,Home,ClayCraft,CUST4129,Repeat,West,Pune,Maharashtra,3,785,8,73,44,Card,Marketplace,Delivered,No,4.0,Desktop,SAVE15,B,Stable demand,No
ORD71623,2025-02-10,1023,Ceramic Coffee Mug,Home,HomeGlow,CUST4138,VIP,West,Nagpur,Maharashtra,5,970,10,144,59,COD,Warehouse,Shipped,Yes,4.2,Tablet,FEST20,C,Seasonal demand,No
ORD71624,2025-02-10,1024,Water Bottle,Home,NordLeaf,CUST4147,New,North,Delhi,Delhi,7,1155,12,125,74,NetBanking,Marketplace,Processing,No,4.5,Mobile,MEGA5,D,Premium segment,No
ORD71625,2025-02-10,1025,Air Purifier Filter,Home,AuraLite,CUST4156,Repeat,North,Jaipur,Rajasthan,5,1340,15,119,89,UPI,Warehouse,Delivered,No,4.7,Desktop,,A,Fast moving item,No
ORD71626,2025-02-10,1026,Wall Clock,Home,BrightNest,CUST4165,VIP,North,Lucknow,Uttar Pradesh,2,1450,18,55,29,Card,Marketplace,Delivered,No,4.4,Tablet,NEW10,B,Stable demand,No
ORD71627,2025-02-10,1027,Storage Basket,Home,ClayCraft,CUST4174,New,South,Bengaluru,Karnataka,4,1635,20,126,44,COD,Warehouse,Shipped,No,3.9,Mobile,SAVE15,C,Seasonal demand,No
ORD71628,2025-02-10,1028,Table Runner,Home,HomeGlow,CUST4183,Repeat,South,Hyderabad,Telangana,6,1820,5,107,59,NetBanking,Marketplace,Processing,No,4.1,Desktop,FEST20,D,Premium segment,No
ORD71629,2025-02-10,1029,Scented Candle,Home,NordLeaf,CUST4192,VIP,South,Chennai,Tamil Nadu,4,2005,8,101,74,UPI,Warehouse,Delivered,No,4.3,Tablet,MEGA5,A,Fast moving item,No
ORD71630,2025-02-10,1030,Bedside Lamp,Home,AuraLite,CUST4201,New,East,Kolkata,West Bengal,6,2190,10,127,89,Card,Marketplace,Delivered,No,4.6,Mobile,,B,Stable demand,No
ORD71631,2025-02-10,1031,Running Shoes,Fashion,SprintX,CUST4210,Repeat,West,Ahmedabad,Gujarat,1,1400,5,51,29,COD,Warehouse,Shipped,No,3.8,Desktop,NEW10,C,Seasonal demand,No
ORD71632,2025-02-10,1032,Casual Sneakers,Fashion,ModaCrew,CUST4219,VIP,West,Surat,Gujarat,3,1585,8,77,44,NetBanking,Marketplace,Processing,No,4.0,Tablet,SAVE15,D,Premium segment,No
ORD71633,2025-02-10,1033,Denim Jacket,Fashion,UrbanBeat,CUST4228,New,West,Vadodara,Gujarat,5,1770,10,71,59,UPI,Warehouse,Delivered,No,4.2,Mobile,FEST20,A,Fast moving item,No
ORD71634,2025-02-10,1034,Sports T-Shirt,Fashion,FitWear,CUST4237,Repeat,West,Rajkot,Gujarat,7,1955,12,97,74,Card,Marketplace,Delivered,No,4.5,Desktop,MEGA5,B,Stable demand,No
ORD71635,2025-02-10,1035,Leather Wallet,Fashion,StreetRoot,CUST4246,VIP,West,Mumbai,Maharashtra,5,2140,15,123,89,COD,Warehouse,Shipped,No,4.7,Tablet,,C,Seasonal demand,No
ORD71636,2025-02-10,1036,Sunglasses,Fashion,SprintX,CUST4255,New,West,Pune,Maharashtra,2,2250,18,59,29,NetBanking,Marketplace,Processing,No,4.4,Mobile,NEW10,D,Premium segment,No
ORD71637,2025-02-10,1037,Fitness Band Strap,Fashion,ModaCrew,CUST4264,Repeat,West,Nagpur,Maharashtra,4,2435,20,53,44,UPI,Warehouse,Delivered,No,3.9,Desktop,SAVE15,A,Fast moving item,No
ORD71638,2025-02-10,1038,Cap,Fashion,UrbanBeat,CUST4273,VIP,North,Delhi,Delhi,6,2620,5,79,59,Card,Marketplace,Delivered,No,4.1,Tablet,FEST20,B,Stable demand,No
ORD71639,2025-02-10,1039,Travel Hoodie,Fashion,FitWear,CUST4282,New,North,Jaipur,Rajasthan,4,2805,8,105,74,COD,Warehouse,Shipped,No,4.3,Mobile,MEGA5,C,Seasonal demand,No
ORD71640,2025-02-10,1040,Gym Bag,Fashion,StreetRoot,CUST4291,Repeat,North,Lucknow,Uttar Pradesh,6,2990,10,131,89,NetBanking,Marketplace,Processing,No,4.6,Desktop,,D,Premium segment,No
ORD71641,2025-02-11,1001,Wireless Mouse,Electronics,Voltix,CUST4451,VIP,East,Kolkata,West Bengal,2,1815,5,35,29,Card,Marketplace,Delivered,No,3.9,Tablet,SAVE15,B,Stable demand,No
ORD71642,2025-02-11,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST4460,New,West,Ahmedabad,Gujarat,4,2000,8,61,44,COD,Warehouse,Shipped,No,4.1,Mobile,FEST20,C,Seasonal demand,No
ORD71643,2025-02-11,1003,Gaming Headset,Electronics,VisionOne,CUST4469,Repeat,West,Surat,Gujarat,6,2185,10,87,59,NetBanking,Marketplace,Processing,No,4.3,Desktop,MEGA5,D,Premium segment,No
ORD71644,2025-02-11,1004,USB-C Charger,Electronics,TechAura,CUST4478,VIP,West,Vadodara,Gujarat,8,2370,12,113,74,UPI,Warehouse,Delivered,No,4.6,Tablet,,A,Fast moving item,No
ORD71645,2025-02-11,1005,Webcam HD,Electronics,ByteCraft,CUST4487,New,West,Rajkot,Gujarat,1,2480,15,107,89,Card,Marketplace,Delivered,No,4.3,Mobile,NEW10,B,Stable demand,No
ORD71646,2025-02-11,1006,Power Bank,Electronics,Voltix,CUST4496,Repeat,West,Mumbai,Maharashtra,3,2665,18,43,29,COD,Warehouse,Shipped,No,4.5,Desktop,SAVE15,C,Seasonal demand,No
ORD71647,2025-02-11,1007,Smart Watch,Electronics,SoundMax,CUST4005,VIP,West,Pune,Maharashtra,5,2850,20,69,44,NetBanking,Marketplace,Processing,No,4.0,Tablet,FEST20,D,Premium segment,No
ORD71648,2025-02-11,1008,Portable SSD,Electronics,VisionOne,CUST4014,New,West,Nagpur,Maharashtra,7,3035,5,95,59,UPI,Warehouse,Delivered,No,4.2,Mobile,MEGA5,A,Fast moving item,No
ORD71649,2025-02-11,1009,Noise Cancelling Headphones,Electronics,TechAura,CUST4023,Repeat,North,Delhi,Delhi,5,3220,8,77,74,Card,Marketplace,Delivered,No,4.4,Desktop,,B,Stable demand,No
ORD71650,2025-02-11,1010,LED Monitor,Electronics,ByteCraft,CUST4032,VIP,North,Jaipur,Rajasthan,2,3330,10,115,89,COD,Warehouse,Shipped,No,4.2,Tablet,NEW10,C,Seasonal demand,No
